open	high	low	fluctuation range	close	day range	adj_close
420	426.450012	412.600006	13.850006	414.799988	5.200012	384.717987
416	418	403.5	14.5	406.399994	9.600006	376.927155
409	414.899994	393	21.899994	403.25	5.75	374.005646
405.899994	412.5	400.600006	11.899994	410.649994	4.75	380.868927
411.200012	415	406.600006	8.399994	413.700012	2.5	383.697784
418	421.850006	413.549988	8.300018	415.600006	2.399994	385.459961
418.399994	436.899994	412	24.899994	432.649994	14.25	401.273468
436.399994	463	436.299988	26.700012	439.799988	3.399994	407.904968
440	440.5	434.149994	6.350006	437.350006	2.649994	405.63266
430.25	438.299988	430.25	8.049988	433.149994	2.899994	401.737213
435	442.799988	435	7.799988	438.200012	3.200012	406.42099
440	440	432.950012	7.049988	434.700012	5.299988	403.174835
437	456	436	20	453.899994	16.899994	420.98233
455	456.75	440.149994	16.600006	446	9	413.655334
438.5	451.899994	438.299988	13.600006	447.799988	9.299988	415.324829
449	454	442.299988	11.700012	446.149994	2.850006	413.794434
445	449.549988	438.049988	11.5	445.200012	0.200012	412.91333
440.25	461.350006	440.25	21.100006	453.850006	13.600006	420.936005
459	459.899994	452.25	7.649994	458.049988	0.950012	424.83139
464.350006	465	458.25	6.75	460.350006	4	426.964661
460	464.649994	454.149994	10.5	462.549988	2.549988	429.005127
464	468.5	461.5	7	466.399994	2.399994	432.575806
463	468.700012	458.5	10.200012	466.75	3.75	432.900452
462.200012	467.5	462.200012	5.299988	465.450012	3.25	431.694763
466	470.399994	458.25	12.149994	460.450012	5.549988	427.057373
459	462	450	12	451.049988	7.950012	418.339111
450.100006	455.950012	445.100006	10.850006	454.149994	4.049988	421.214203
454	461.799988	450.25	11.549988	455.25	1.25	422.234467
455.5	459.799988	453.049988	6.75	457.549988	2.049988	424.367645
458	465.399994	456	9.399994	464.100006	6.100006	430.442719
465	467	457.149994	9.850006	459.299988	5.700012	425.990753
463	463	447	16	449.350006	13.649994	416.76239
450	451.899994	441.5	10.399994	445.200012	4.799988	412.91333
445.200012	447.75	431.549988	16.200012	435.5	9.700012	403.916779
438	441.75	431.600006	10.149994	437.350006	0.649994	405.63266
439.100006	442	434.649994	7.350006	439.549988	0.449982	407.673096
440	444.5	435	9.5	443.299988	3.299988	411.151093
443.350006	447	436.700012	10.299988	442.25	1.100006	410.177277
438	455.950012	438	17.950012	453.899994	15.899994	420.98233
455	468	453.100006	14.899994	465.75	10.75	431.972961
467.649994	471.700012	461.100006	10.600006	465.299988	2.350006	431.555603
458	474.399994	456.200012	18.199982	471.799988	13.799988	437.584229
471	484.399994	466.5	17.899994	477.450012	6.450012	442.824463
476	477.700012	468	9.700012	472.850006	3.149994	438.558136
471	473.899994	457.149994	16.75	461.100006	9.899994	427.660248
463.100006	471.700012	459.25	12.450012	464.649994	1.549988	430.95282
463	479	460	19	471.549988	8.549988	437.352386
473.049988	473.049988	457.850006	15.199982	463.149994	9.899994	429.561584
464	468.899994	457.799988	11.100006	462.75	1.25	429.190613
464.899994	466	457.200012	8.799988	460.100006	4.799988	426.732758
460	461.899994	446.299988	15.600006	448.399994	11.600006	415.881256
449.899994	457.899994	443.25	14.649994	448.200012	1.699982	415.69574
452	453.399994	446	7.399994	447.149994	4.850006	414.721924
448.350006	461.25	448.049988	13.200012	456.600006	8.25	423.486572
457.899994	462.899994	449.100006	13.799988	450.5	7.399994	417.828949
450.600006	455	448	7	449.649994	0.950012	417.040649
450.200012	455	448.200012	6.799988	454.100006	3.899994	421.167908
455	458.950012	451	7.950012	452.799988	2.200012	419.962158
453.399994	459.899994	452.25	7.649994	458.149994	4.75	424.924133
459.899994	464.5	456	8.5	460.149994	0.25	426.779083
461	467	454.5	12.5	464.549988	3.549988	430.860077
463.899994	469	457.649994	11.350006	463.200012	0.699982	429.607971
464.899994	476	462	14	465.25	0.350006	431.509277
468	472	460	12	469.149994	1.149994	435.126465
467	486.399994	467	19.399994	482.100006	15.100006	447.137329
450.5	450.5	450.5	0	450.5	0	417.828949
471	489	436.950012	52.049988	482.700012	11.700012	447.693756
480	495.5	477	18.5	492	12	456.319275
495	504	491	13	498.149994	3.149994	462.023315
500	508.5	491.799988	16.700012	500.450012	0.450012	464.156555
500.299988	504.950012	496	8.950012	500.649994	0.350006	464.342041
501.200012	512.400024	496.5	15.900024	501.799988	0.599976	465.40863
500	504.75	490.600006	14.149994	496.049988	3.950012	460.075531
498	498	483.100006	14.899994	485.799988	12.200012	450.568939
490	490	473.649994	16.350006	479.350006	10.649994	444.58667
482	490.450012	480	10.450012	483.399994	1.399994	448.343018
483.450012	487	475.049988	11.950012	476.25	7.200012	441.711578
450.5	484.799988	450.5	34.299988	472.75	22.25	438.465363
468	477.100006	466.600006	10.5	475.950012	7.950012	441.433289
477.100006	488	472	16	474.600006	2.5	440.181183
475	484	472	12	480.100006	5.100006	445.282349
485	485	475.049988	9.950012	477.950012	7.049988	443.288208
476.600006	478.950012	465.549988	13.400024	469.350006	7.25	435.311981
471	471	462.200012	8.799988	467.600006	3.399994	433.688873
489	489	455.899994	33.100006	461.25	27.75	429.636993
463	478	463	15	474.75	11.75	442.211731
474.899994	475	460	15	465.75	9.149994	433.828583
471	474.850006	466.200012	8.649994	472.600006	1.600006	440.209137
474.850006	475	467	8	470.149994	4.700012	437.927002
475.5	489	475	14	485.100006	9.600006	451.852295
493	522	493	29	511.649994	18.649994	476.582672
511	518	502.399994	15.600006	504.950012	6.049988	470.341888
508	508	495.149994	12.850006	502.850006	5.149994	468.385803
467.600006	508.799988	467.600006	41.199982	502.25	34.649994	467.826935
500	515	497.100006	17.899994	511.149994	11.149994	476.116974
518	518	507.899994	10.100006	510.450012	7.549988	475.464935
510.950012	525.900024	510.299988	15.600036	520.799988	9.849976	485.105499
520.799988	534.849976	515.5	19.349976	525.950012	5.150024	489.902588
532.799988	545	529.400024	15.599976	541.799988	9	504.666321
544.799988	584	541	43	562	17.200012	523.481812
570	598.450012	560	38.450012	589.549988	19.549988	549.143494
591	591	568	23	570.299988	20.700012	531.212952
570	570	539	31	556.900024	13.099976	518.731445
555	565.700012	537	28.700012	543.650024	11.349976	506.389404
545	567	543	24	550.400024	5.400024	512.676819
560	575	554	21	570.950012	10.950012	531.81842
573.900024	580.450012	556.099976	24.350036	560.099976	13.800048	521.712036
565	571.700012	561.150024	10.549988	564.25	0.75	525.577515
565.5	576.900024	558.599976	18.300048	565.200012	0.299988	526.462463
560.5	566.849976	525.549988	41.299988	559.799988	0.700012	521.432556
566	586.900024	560.150024	26.75	578.200012	12.200012	538.571411
580	600.700012	579	21.700012	589.650024	9.650024	549.236816
590	594.5	581	13.5	586.799988	3.200012	546.582031
583	583	561.25	21.75	573.400024	9.599976	534.100586
575	578.599976	559.099976	19.5	572.049988	2.950012	532.842896
577.099976	577.099976	556.5	20.599976	559.75	17.349976	521.386108
561	575	550	25	573	12	533.727905
543.650024	575	543.650024	31.349976	557.799988	14.149964	519.569702
557.799988	557.799988	530.599976	27.200012	533.849976	23.950012	497.261139
536	547.049988	525.75	21.299988	544.450012	8.450012	507.134735
540	557.25	539	18.25	551.700012	11.700012	513.887939
549	549	533.150024	15.849976	538.549988	10.450012	501.639099
544.5	551	526.200012	24.799988	536.5	8	499.729523
539	563	531.450012	31.549988	559.099976	20.099976	520.780518
556.25	581	556.25	24.75	572	15.75	532.796448
572	576.25	547.900024	28.349976	558.599976	13.400024	520.31488
562	565	547.150024	17.849976	550.049988	11.950012	512.35083
553.799988	553.799988	528.099976	25.700012	532.599976	21.200012	496.096802
532.5	537.950012	503.100006	34.850006	513.900024	18.599976	478.678558
519	556.400024	515.450012	40.950012	549.200012	30.200012	511.559052
554	558.849976	499.799988	59.049988	542.200012	11.799988	505.038818
542.200012	542.200012	542.200012	0	542.200012	0	505.038818
545	564.5	541.049988	23.450012	555.900024	10.900024	517.799988
561	577.299988	556.549988	20.75	572.5	11.5	533.262207
576	583.450012	567.849976	15.600036	575.400024	0.599976	535.963501
578	581.950012	569.299988	12.650024	579.400024	1.400024	539.68927
580	586	575.150024	10.849976	580.950012	0.950012	541.133057
585	591.200012	567.25	23.950012	574.200012	10.799988	534.845703
575.349976	584.75	571	13.75	581.900024	6.550048	542.018005
581	592	579.900024	12.099976	588.799988	7.799988	548.444946
589	612.950012	589	23.950012	608.950012	19.950012	567.213989
608	611.75	591.25	20.5	595.599976	12.400024	554.778992
591.25	594.5	576.299988	18.200012	579.099976	12.150024	539.409851
585	602.799988	578	24.799988	598.150024	13.150024	557.154236
598	609.849976	597.049988	12.799988	599.5	1.5	558.41156
602	621.450012	601.299988	20.150024	619.5	17.5	577.040894
621.900024	634.200012	619.049988	15.150024	632.349976	10.449952	589.010071
630	632.349976	615.049988	17.299988	617.599976	12.400024	575.271179
623	628.5	610.049988	18.450012	613.400024	9.599976	571.35907
615	625.900024	605.400024	20.5	622.849976	7.849976	580.161316
625	627.900024	613	14.900024	617.599976	7.400024	575.271179
619.400024	628.400024	613.549988	14.850036	619.299988	0.100036	576.854553
621	630	609.400024	20.599976	619.099976	1.900024	576.668396
622	627.75	616.599976	11.150024	619.049988	2.950012	576.621765
619.849976	632	617.150024	14.849976	624.5	4.650024	581.698181
626	650	625.299988	24.700012	646	20	601.724609
646	654.799988	642	12.799988	647.799988	1.799988	603.401306
641	666.950012	641	25.950012	661.650024	20.650024	616.302063
665.900024	686.950012	653.349976	33.600036	659	6.900024	613.833618
655	666.400024	642.25	24.150024	646.849976	8.150024	602.516357
653.849976	659.799988	648	11.799988	658	4.150024	612.902222
659.799988	674.700012	659.799988	14.900024	662.75	2.950012	617.326721
662.5	667	648.099976	18.900024	649.799988	12.700012	605.264282
651	658	642	16	647.549988	3.450012	603.168457
654.849976	654.849976	637.150024	17.699952	640.549988	14.299988	596.648193
644.900024	648.849976	624.049988	24.799988	626.5	18.400024	583.561096
629	629.900024	612.349976	17.550048	614.25	14.75	572.150635
615	633.5	606.599976	26.900024	631.299988	16.299988	588.032166
632	645.450012	626	19.450012	628.650024	3.349976	585.563721
629	632.5	622	10.5	626.799988	2.200012	583.840637
628.400024	639	628.400024	10.599976	635.799988	7.399964	592.223755
635.049988	649.5	633.299988	16.200012	645.099976	10.049988	600.886292
649.5	667.900024	645.549988	22.350036	665.25	15.75	619.655334
669.900024	674.5	631.549988	42.950012	662.349976	7.550048	616.954102
665.950012	678.450012	661	17.450012	670.799988	4.849976	624.824829
670	676.799988	657.25	19.549988	670.650024	0.650024	624.685364
650	674	650	24	661.299988	11.299988	615.975891
661.900024	667	648	19	653.049988	8.850036	608.291443
670.799988	672	642.25	29.75	662.549988	8.25	617.14032
669	669	655.099976	13.900024	656.650024	12.349976	611.644775
651.200012	664.150024	650.049988	14.100036	658.700012	7.5	613.554199
661	665	649.049988	15.950012	650.950012	10.049988	606.33551
650.25	658.400024	637	21.400024	645.549988	4.700012	601.30542
652	663	650	13	660.799988	8.799988	615.510254
669.75	712	645	67	706.299988	36.549988	657.891846
708	715.650024	690	25.650024	709.650024	1.650024	661.012207
716	746.950012	716	30.950012	742.700012	26.700012	691.796997
745	753.5	725.549988	27.950012	740.25	4.75	689.514832
740.25	769	730	39	761	20.75	708.842773
770	770	744.299988	25.700012	747.5	22.5	696.268127
748	769	747.5	21.5	758.549988	10.549988	706.56073
757	764.049988	738.25	25.799988	742.75	14.25	691.843689
747.5	748	725.349976	22.650024	729.049988	18.450012	679.082642
730	742	724	18	730.25	0.25	680.200439
729.25	744	724.049988	19.950012	738.349976	9.099976	687.745117
741	757.700012	738.799988	18.900024	755.5	14.5	703.719727
756	773.799988	750	23.799988	765.849976	9.849976	713.360474
765.849976	775	761.099976	13.900024	767.099976	1.25	714.524719
767	781.700012	759.049988	22.650024	779.900024	12.900024	726.44751
781.400024	787.400024	764	23.400024	770.650024	10.75	717.831421
765	779.700012	748	31.700012	753	12	701.391174
756.5	775.799988	752.950012	22.849976	763.799988	7.299988	711.450806
765	779.950012	754.450012	25.5	760.900024	4.099976	708.749634
764.799988	789.450012	753.049988	36.400024	787.049988	22.25	733.107422
789	800	781.200012	18.799988	788.400024	0.599976	734.364746
794.5	794.5	782.099976	12.400024	786.599976	7.900024	732.688171
791.900024	797.5	781.599976	15.900024	783.650024	8.25	729.940491
784.049988	789	774.549988	14.450012	778.349976	5.700012	725.003662
781.5	802.799988	781.5	21.299988	789.349976	7.849976	735.249756
815	834.25	792	42.25	822.599976	7.599976	766.220886
827.900024	919	825	94	888.549988	60.649964	827.650879
914.900024	936.849976	889	47.849976	905.75	9.150024	843.671936
905	939.700012	900	39.700012	931.200012	26.200012	867.377747
930	933.650024	916.25	17.400024	919.549988	10.450012	856.526184
922	926.900024	907	19.900024	918.799988	3.200012	855.827576
921	942.700012	736	206.700012	882.799988	38.200012	822.294983
891	892.799988	848.200012	44.599976	867.150024	23.849976	807.71759
871	885	864.200012	20.799988	878.700012	7.700012	818.475952
886.900024	891.599976	870.099976	21.5	877.200012	9.700012	817.078796
877.599976	886.5	863	23.5	866.299988	11.299988	806.925903
866.299988	884	866.299988	17.700012	880.549988	14.25	820.199036
884.950012	895.900024	873.049988	22.850036	876.700012	8.25	816.612976
884.950012	889	877.099976	11.900024	881	3.950012	820.618286
884	887.5	868	19.5	871.200012	12.799988	811.489929
873	873.900024	842.299988	31.600036	846.700012	26.299988	788.669128
848	858	832.099976	25.900024	837.450012	10.549988	780.053101
835	849	833	16	838.150024	3.150024	780.705078
841	846.950012	835	11.950012	838.549988	2.450012	781.077759
840	863	838.099976	24.900024	850.900024	10.900024	792.58136
852.200012	862.799988	852	10.799988	856.599976	4.399964	797.890564
859	865.900024	838.299988	27.600036	856.200012	2.799988	797.518127
864.799988	882	856	26	874.299988	9.5	814.377563
880	913.950012	878	35.950012	910.299988	30.299988	847.910095
912	924.299988	907.299988	17	912.549988	0.549988	850.005981
916	921.799988	904	17.799988	916.599976	0.599976	853.778259
874.299988	922.900024	874.299988	48.600036	894.299988	20	833.006775
907	907	868.150024	38.849976	884.599976	22.400024	823.971436
874.299988	888	830.400024	57.599976	841.849976	32.450012	784.151489
841.849976	882.099976	810.5	71.599976	870.099976	28.25	810.465454
870.099976	886.700012	870.099976	16.600036	881.799988	11.700012	821.363403
876	903.299988	876	27.299988	881.400024	5.400024	820.991028
885.900024	894.400024	866.099976	28.300048	874.450012	11.450012	814.517334
878.900024	890	867	23	882.599976	3.699952	822.108643
883	915.75	882.900024	32.849976	904.049988	21.049988	842.08844
908	910	895.150024	14.849976	898.5	9.5	836.918823
902	902	860.25	41.75	868.349976	33.650024	808.835327
884.799988	928.900024	874	54.900024	923.5	38.700012	860.205444
928.900024	942	892	50	899	29.900024	837.384644
860	924.900024	852	72.900024	919.950012	59.950012	856.898865
922	954	920	34	942.200012	20.200012	877.62384
942.5	967.849976	935	32.849976	963.450012	20.950012	897.417358
959	967.049988	946	21.049988	957.650024	1.349976	892.014893
958	959.799988	935.150024	24.649964	940.700012	17.299988	876.226624
948	951.900024	936.75	15.150024	939.549988	8.450012	875.155396
941	974.950012	927.25	47.700012	965.799988	24.799988	899.606262
970	972.5	945.150024	27.349976	952.950012	17.049988	887.637024
951	954.700012	930.400024	24.299988	937.200012	13.799988	872.966431
930.400024	948	920.25	27.75	932.799988	2.399964	868.868042
932	939.450012	870	69.450012	885.75	46.25	825.042786
880	895	861	34	882.299988	2.299988	821.829224
894.799988	915.900024	881	34.900024	912.549988	17.75	850.005981
912.5	912.950012	790.099976	122.850036	820.5	92	764.264709
830	854.400024	769.450012	84.950012	783.549988	46.450012	729.84729
802.900024	805	655	150	748.599976	54.300048	697.292664
716.599976	820	660	160	805.700012	89.100036	750.479187
812	814.450012	750.099976	64.350036	762.700012	49.299988	710.426331
756.849976	815	715.25	99.75	792.950012	36.100036	738.603027
798	811	780	31	791.700012	6.299988	737.438721
811	811.700012	787.599976	24.100036	791.299988	19.700012	737.066101
795	803.900024	755.25	48.650024	768.849976	26.150024	716.154785
755.25	755.25	706.650024	48.599976	735	20.25	684.624817
739.400024	756	671.150024	84.849976	683.599976	55.800048	636.747681
